svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20,svd_21,svd_22,svd_23,svd_24,svd_25,svd_26,svd_27,svd_28,svd_29,svd_30,svd_31,svd_32,svd_33,svd_34,svd_35,svd_36,svd_37,svd_38,svd_39,svd_40,svd_41,svd_42,svd_43,svd_44,svd_45,svd_46,svd_47,svd_48,svd_49,title_length,word_count,publish_hour,likes_per_view,comments_per_view,keyword_artificial intelligence,keyword_data analytics,keyword_data science,keyword_machine learning,keyword_python tutorial,views
0.4915284478871619,-0.11774289987154721,0.10177769655345045,0.33591069706973076,-0.04735009381939646,0.48459785530985533,-0.06237781762258205,0.22752920254254136,0.07537431930734603,0.23030491739906575,0.23059026472579003,-0.34981237637366214,0.11653825352435662,-0.01876303576037526,0.09154646006228498,-0.014029858561305349,0.032384915334103426,-0.034448983930894156,-0.06188333783232988,0.027713570627540866,-0.008792708503780448,-0.037278131635317624,-0.03389485630846111,-0.09154008423516147,-0.06116596818548372,-0.04890683385501363,0.03380302989188272,0.013090693506401466,-0.028870321351384398,0.015918433978261308,-0.012338740146146247,0.005724377219940627,0.03081649673145884,-0.04803417131833681,0.003986214848426635,0.00319836200818362,0.0436806627813464,-0.02197209482110572,0.06726915119084183,-0.053495097786390354,-0.017906525786212858,0.031107551363174914,0.02034354796050284,0.019302388396889417,0.02659760230847799,0.04106572439223466,0.013596942366972389,0.010185129271513906,-0.0157323584366332,-0.03207201399623838,-0.6052484663883965,-0.4961392221814924,-0.10048601647548826,-0.23111020420969855,-0.1258457948025192,0.0,0.0,1.0,0.0,0.0,4079039.0
0.26638836305206365,0.06875238614473347,0.22729473366066222,0.46164517574053077,-0.048245142063338436,-0.10840063543168597,0.04702117598516745,-0.08005541482244605,-0.04100991139508395,-0.1501603089179035,0.3728257712700728,0.05937025968420323,-0.01042237564403586,-0.016730546527408477,0.026126182711541532,-0.04212336138831285,0.027360801064433636,-0.009808007163161422,-0.02829363122739955,0.18647978807967677,-0.05580413372097229,-0.11740321335225604,0.1627613598759231,0.15763396470120483,-0.0015787048200237843,-0.0733178027666579,-0.07009165299325379,-0.053793591208346585,-0.056034872982510205,0.030088407027772927,-0.006138681898421122,0.018239749698607734,-0.003332161825124356,-0.0720642568871474,0.013362069661231851,-0.011536587332292132,-0.04307655724075845,0.05605848313126669,0.008081255601435848,0.0905930963362853,0.4317492292222637,-0.11715502019103334,0.12070339648983198,0.1028566742422868,-0.0974008847812224,0.012893170482851591,-0.055039769762564354,-0.13774380303041844,0.12061226343734885,0.011405913958449823,1.1415257097496079,0.05910085267810103,-0.10048601647548826,0.4960788091464285,-0.13690325679237172,0.0,0.0,1.0,0.0,0.0,327576.0
0.31211266897126316,0.08892557689184821,0.26261250348938125,0.5291263134775865,-0.04678567873134327,0.017723694733299405,0.07027222774844417,-0.08483767309185679,0.1125114537058854,-0.02014776457999857,0.3024853634759592,0.20871932669784493,-0.2207731679890796,-0.09392563273555059,-0.10399303105406191,0.0008044240006596405,-0.02650735442516397,-0.005967502122360982,0.0011797895520056587,0.08932287396039895,-0.014286727126650979,-0.007258144427689741,0.16286371456398646,0.08865291064185375,0.046817594744754984,0.09595998551059096,0.02994392928437914,-0.07100344680759116,-0.1239676269416914,-0.16503828732611692,0.0312784495876447,0.14803440291487446,-0.01887215407177127,-0.04303674071825463,-0.05902195809293805,0.06929332989759593,0.08322401648711192,0.0018213468243661332,0.11751669710357908,-0.010275232553124026,-0.01271912911598254,-0.0864403120750051,-0.03307045054604135,-0.04787818298332568,-0.0239898261984525,-0.02379296120940562,-0.09285058372558155,-0.08677133657941341,0.019018113887439663,-0.08370503760453092,1.4632999000908191,1.7248210772568815,-0.10048601647548826,0.15021199040329325,-0.12616498259768766,0.0,0.0,1.0,0.0,0.0,28208.0
0.21246154990921412,0.06398409609752967,0.17435119986986575,0.34058181638695273,-0.03290929909335511,-0.047983987621550976,-0.13086652799678317,0.005794468547238394,0.043366132664377534,0.0166619627660992,0.052214125498407676,-0.02219036902454665,0.19550314312722655,0.08432674461809145,-0.14326026531089534,-0.25214072012566935,-0.2997896738287132,-0.09384198811454846,0.4834532168675378,-0.06562856284751298,0.020703149970887846,0.11115988391926752,-0.14177412706022485,0.04767164820897133,-0.024734199861560377,-0.10403076009635841,0.13472631284804135,-0.024850268826558622,-0.03490619814772508,-0.05537680237193808,0.053305372145213345,-0.030215649139533764,0.03833835718801996,-0.016115358729810337,0.02367802916691098,-0.022885342773872528,-0.017365002247327087,0.0076680684547209155,-0.09260495228480113,-0.01103289811590567,0.026558283775624015,0.09160100455051565,-0.053115165580271455,-0.06223067834192143,0.015662473285395356,-0.0005780491464943138,-0.20880219429518834,-0.02206148445651248,0.03396115924402228,0.09402912400557009,-1.0189581396842395,-0.7737592596112892,0.2960446613335087,-0.03660500819001095,-0.1187984805754977,0.0,0.0,1.0,0.0,0.0,179179.0
0.20408225748111986,0.061993948504642085,0.17543158432555578,0.3499571864872156,-0.031578657473768305,-0.13524220594712655,0.2683340713310207,-0.014668964608351914,-0.07221566465284848,-0.20444041646463426,0.24305388573088793,-0.06792552435140695,-0.06682735272968163,-0.11004895287490013,0.08932923389103385,-0.1318427910913114,-0.058003158319641986,0.168232348122179,-0.11366031049928253,-0.12253676322943444,0.10441252280717174,0.16207297530904388,-0.04272609362740015,-0.0825126069148528,0.0920944663059929,-0.10052693294251093,0.06734855466238755,0.1427078467698298,0.07026047663010551,-0.07410089326823836,0.038648006991214234,0.051448375894473326,-0.03180131738887383,0.026480089105152482,0.019999586501261202,0.008817775146911924,0.012685888536019908,-0.00739065762281926,-0.00890942657179478,-0.042919354537039,0.02048571782441802,0.02735642274539935,-0.04789317230530935,0.009506454264624221,-0.11883978859478574,0.061616324727643425,0.1588262778216552,0.0028762278526268644,-0.18656495563042774,0.3677835037544319,0.6358805534991329,0.33672089010789774,0.2960446613335087,-0.13949404918023317,-0.146381183043399,0.0,0.0,1.0,0.0,0.0,311684.0
0.32250776096518063,0.05204809742794671,0.2587832539763213,0.5085679773009011,-0.05328238335328604,0.059568798966475475,-0.12360865477776303,-0.15843437573559566,0.37464527858734115,0.31998356937527556,0.1150627072672301,-0.4197803445440476,0.11229000642898004,0.015309230158484344,0.08462180763937814,-0.10690221592169573,0.05899513037564612,0.024840070085650402,-0.06422098956396344,0.039500274150551115,-0.027327739716963728,-0.08136771392323505,-0.03161917350515603,-0.08834048786455839,0.025388899936116083,-0.013261252279031875,0.024018390890895042,0.008330976690010192,-0.00662403793239073,0.011360072712303139,-0.005963959036483453,0.004714028014805108,0.0015493309931649234,-0.019458752670275324,0.029371777897768188,0.03162391088804168,0.025378988586488786,-0.010462234300816997,0.01758617843588055,-0.02484706821970538,0.006275146815518693,0.01404922743061306,0.013759559698730564,0.0168065875262976,0.018758744854830072,0.02768862642882826,0.0130331814634221,0.010398398099557827,-0.01470073149569941,-0.02194949308175726,-1.5246032959347144,-1.051379297041086,0.4943100002380072,0.7649664918585487,-0.13206939276776306,0.0,0.0,1.0,0.0,0.0,1159943.0
0.2844984518046068,0.026310980736927662,0.18615140889101534,0.43239995545110155,-0.0507018343494179,0.10818389075157642,-0.02292746155931173,0.1138677614294091,-0.09042679818383412,-0.031859329164543274,0.011455071317335277,-0.04835377110368555,0.2088129989335231,-0.03874053980269295,-0.14832296976055784,0.018302629956838536,0.06470143767689278,-0.049797308801364445,-0.07912248518159863,0.039926110441189266,-0.04301995001248443,0.02377992814252907,0.0400066984394471,0.1117790485730797,-0.05005462567628145,0.22928066627191288,0.1850962622099637,-0.13052990804238507,0.13457069457852147,0.008652784135162465,0.08862861109379717,0.09572381561501571,-0.02187192488114793,0.29373033669374676,0.1438091815109,-0.15594608091245565,-0.22609217645981894,-0.03223341319840385,-0.004073397368186117,-0.009482916255367957,0.033226593447572166,0.07189679036717228,0.05537027812477128,-0.1114910348496494,-0.18044086463561093,0.22100607499606706,-0.07379081875656765,0.17191257772108315,-0.019899666374632773,-0.019556236864505597,0.13023539724865793,-0.2185191847516957,0.8908406780470042,-0.6526278853699009,-0.1434821164805343,0.0,0.0,1.0,0.0,0.0,1923330.0
0.14547017525394648,-0.021685061472504277,0.061014712786564576,0.16148534355527722,-0.022346638613074662,-0.005168100144009313,-0.08553770661179652,0.12427871909997022,0.041730153821629486,0.02857692030867612,0.07145093713073017,-0.018543037288654647,-0.02447295953346086,-0.0050126216769470055,0.06397821221711382,0.024438644082578627,-0.012202987873670756,-0.041015587701747735,0.0006013225035451679,0.04170517039980235,-0.01246400037428923,-0.07181216524579666,0.01617176051800357,-0.004742038649857706,0.09128888216911982,-0.05744560554904776,-0.058471511766646736,-0.06505720279415489,0.016367324753617775,0.018493481786358644,0.036287895815275764,-0.03808152413706287,-0.034952762454626723,0.016314520511635303,0.005157267379945124,-0.02675508720291507,0.07974887711606371,-0.03915905907011313,-0.08621543293516991,0.09717522401270601,-0.1038733067509654,-0.11524591080903751,-0.008321162590472648,-0.1209600450244271,0.13389154303627904,-0.08127814430976407,-0.014910022167387568,0.2861106147188075,0.34106410373805623,0.19140998987727095,1.3253966756588713,0.8919609649674912,-1.0918127109979807,-0.19399399612143647,-0.1194738252525471,0.0,0.0,1.0,0.0,0.0,2048696.0
0.16524794264723833,0.05385512428151151,0.14301364913890946,0.2856309528471376,-0.01623765824587302,-0.1957128155587694,0.49168781663972067,-0.041325644862950886,-0.07338040136057918,-0.33950247617678986,0.35711707880365984,-0.11257179232090248,-0.064447279515495,-0.21916794184281335,0.10837776117936211,-0.07756845780932507,-0.024174776810258522,-0.023780570443296473,0.05779121460271755,0.20630115129893628,-0.0933515622866793,-0.17015108818241864,0.17404407954227588,0.16633655520134724,0.02777388472483335,-0.05951915975275643,-0.0629117556631304,-0.09312621342053796,-0.16646986380828244,0.0317302979686733,0.013928511194096022,0.02287874890249366,-0.022857237227453683,0.0018706744183355772,-0.05834958304133158,0.07041736283676328,0.0067539210019163,-0.007268729264791732,0.026195884960230068,-0.000981719463258592,0.016288373917502333,0.01378548156272915,-0.0011031923467190027,-0.011743221108485583,-0.041912411181678266,-0.016295372567615138,-0.009984734707943636,-0.06050699690356974,-0.062454474210074454,-0.06869888527615119,0.7278160364537647,-0.2185191847516957,0.09777932242901025,-0.0707779093480986,-0.12648880851053224,0.0,0.0,1.0,0.0,0.0,261190.0
0.3420575632314624,0.11824616656985978,0.329585760258538,0.3381425594870133,-0.06550385741824634,-0.004771140251388417,0.35951197449415934,-0.027244152752156206,0.1067313554627172,-0.1153737053241227,0.15674590120349183,0.05823822085154698,-0.24337975645400267,-0.2173438060385867,-0.1205863149315233,-0.013992426193697054,-0.05935554653553526,0.0028923039945951794,-0.009379218235496933,-0.12296908181125989,-0.07006354921588771,-0.0712416058322528,-0.0485647842399778,0.04178577371688817,-0.023639300194978216,0.1679578516718045,-0.04965684312086013,0.0642076672603761,-0.027222537701858916,-0.0625115666048942,-0.031128693055971757,-0.06463131125988322,-0.016591962753313098,-0.01524967031164676,0.01327477841719828,0.07480850710338058,0.10481538976172522,-0.03754704803316225,-0.17723984275616086,0.054081964292966266,0.0440931183197322,0.23083141640716356,0.09014562973029465,-0.09287526281864851,0.06760738848928086,-0.01715854506270144,-0.016322434316894254,0.014281011564489573,0.055682782880084,-0.029584310830864734,1.2334611927042396,1.7248210772568815,0.09777932242901025,0.15022691307140523,-0.08175898550556394,0.0,0.0,1.0,0.0,0.0,15688.0
0.39785373467385726,0.03494208767637276,0.257902176007303,0.5425132998321828,-0.07913616981622446,0.2765522018371562,-0.15140079431602366,-0.01243726447516834,0.0324353416120651,0.10480537911550677,0.04517047980201919,-0.18933481419071474,0.10473056032911611,-0.01582649080270862,0.02893043311105113,-0.06976623075233164,0.009561553123762709,-0.01592763646544696,0.004018276936516213,0.01878562057526869,0.00510722427144757,0.06373422029086633,-0.13623153109373187,0.1757408269593381,0.03342502018776849,-0.0877817435458005,-0.004814547345152274,-0.00937284425329139,0.03379121169865034,0.021737851843410122,0.006097304339642439,-0.052010171364678774,-0.013318353778210636,-0.050127819215664955,0.016476321919389223,-0.006007511188113896,0.05090082921263044,-0.019286679553981664,0.04917243685323891,0.01086431394231517,0.002417784610250936,-0.07126211534896913,-0.014434481975684609,0.07482566300200444,0.03385551002224073,-0.003869737117881842,0.1348079384998394,0.0655146858351036,-0.03252087810131001,-0.09238914048689814,1.2794289341815555,2.002441114686678,-0.8935473720934822,-0.24862622931838646,-0.13576449261408596,0.0,0.0,1.0,0.0,0.0,4476117.0
0.3088703767395008,-0.004174434727936348,0.1458684366210223,0.33005109104982067,-0.05651829270797086,0.4580326154109624,-0.06511504820520699,0.06319887248800694,-0.22414748692636235,-0.02126692374542774,0.032524755108558824,-0.053959531508003644,0.08998357386423281,-0.021855419731709638,0.0022896500674873116,-0.021697515087549385,0.013482044689907581,-0.009205889968546866,-0.021495151785680483,-0.014541739825409822,0.0014629738741247685,-0.01480232669807384,-0.005291988533032886,-0.03436383695759558,-0.00396498014891003,-0.044823182412065225,-0.006620932375905744,-0.01787368527721219,0.012905612157752183,-0.0029527046910377127,-0.0009492690775707838,-0.01655264529600818,0.02122539503786811,-0.05175547290799931,-0.029894732503006165,-0.03284386592085574,0.02333949872678013,-0.0067541741117748254,0.039041855311074576,-0.04458069874811929,-0.028219822016054868,0.03780108684846103,0.003140298041145193,0.030852859187191876,0.03774428486019867,0.045773071837202126,-0.02744586524534054,-0.004607571820811141,-0.005150490717092461,-0.0001018126565428025,-0.835087173774976,-0.4961392221814924,1.0891060169515028,-0.246376739644315,-0.1256304154253934,0.0,0.0,1.0,0.0,0.0,470236.0
0.3477928223929327,0.08838915523327613,0.31417666927194,0.6405937614073072,-0.08939057936167126,-0.06301453270722784,-0.21967648032914422,0.008072573171150815,0.024323707068494627,-0.0034990093064136006,-0.0012676316988376015,-0.002202237600180958,0.0029397850200270715,-0.03650306863133837,-0.029162965132615515,-0.029817208145711115,-0.03601108097962305,0.006101611554478798,0.01606810282726321,-0.04661591672548823,0.02076346607700618,0.1598411262463876,-0.1525054331570333,0.1734968304607632,0.023400479459764388,-0.11459914655021311,-0.005165732054604716,0.006662140108028739,0.033899202380349554,0.002925440933367553,0.012080323428564905,0.00023227846129058748,-0.04779693897199344,-0.038399134863565915,-0.03580314560150029,0.015233269196178394,-0.011260791526852654,-0.009159342200328439,0.03418636387782541,-0.022809276937295404,0.01317780560197204,0.004239193438030257,-0.019658070279661433,0.06535228697578863,-0.004798159707485417,0.038460246816831585,0.13664254908783158,0.024577311007880465,-0.05125430845740298,0.026635107142533435,1.4632999000908191,1.169581002397288,0.6925753391425057,-0.2975905746217543,-0.13097350109509034,0.0,0.0,1.0,0.0,0.0,78135.0
0.301644882526908,0.052393873417497405,0.25291831741209597,0.510912800231836,-0.0575115879416678,0.020976280683369545,-0.022134582224628746,-0.06930676565996649,0.20025343340312773,0.17148593609807788,0.04413665952316832,-0.3319064888240738,0.09470432109882518,0.09711913928920776,-0.0020503970486699316,-0.002903190132036472,0.05284006370911769,-0.007489800316810258,-0.04563513364085505,0.10105877349367957,-0.042890209024090395,-0.02352827089015123,0.00259203114329239,0.006802978413829507,0.003590334162575669,0.24766730374654605,0.1975933161169903,-0.09094557275929532,0.039105748042626884,0.012378183909798493,0.09694191507629189,0.06983092654289139,0.020923460790961176,0.21841485352726103,0.14646615161835966,-0.11083982306993172,-0.23217303214367385,-0.09618379416343542,0.013264209629317006,-0.025877164630542224,0.06707532492531272,0.055971282165287004,0.07801253495322527,0.009365802304887361,0.046203119833966876,-0.08887939001876333,0.09004343005230306,-0.010190856614381315,-0.006465149024386789,0.02367580337742979,-0.5592807249110806,-0.2185191847516957,0.09777932242901025,0.1713846225109576,-0.09745834465812095,0.0,0.0,1.0,0.0,0.0,9066.0
